"PVWatts: Hourly PV Performance Data"
"Requested Location:","san francisco"
"Location:","SAN FRANCISCO INTL AP, CA"
"Lat (deg N):","37.62"
"Long (deg W):","122.4"
"Elev (m):","2"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","37.8"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.09"
"Capacity Factor (%)","17.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"12","13","21","0","0","11.1","1.5","0","11.1","0","0"
"12","13","22","0","0","12.7","8.2","0","12.7","0","0"
"12","13","23","0","0","11.7","3.6","0","11.7","0","0"
"12","14","0","0","0","11.7","6.7","0","11.7","0","0"
"12","14","1","0","0","11.1","4.6","0","11.1","0","0"
"12","14","2","0","0","11.1","4.6","0","11.1","0","0"
"12","14","3","0","0","10.6","6.2","0","10.6","0","0"
"12","14","4","0","0","10.6","5.7","0","10.6","0","0"
"12","14","5","0","0","11.1","3.6","0","11.1","0","0"
"12","14","6","0","0","11.1","4.6","0","11.1","0","0"
"12","14","7","0","8","11.1","4.6","6.91","9.82","6.367","0.686"
"12","14","8","0","42","11.1","4.6","36.493","10.384","33.54","27.351"
"12","14","9","0","85","11.7","3.6","76.909","11.896","70.215","63.303"
"12","14","10","0","119","12.2","4.6","109.308","13.133","99.248","91.729"
"12","14","11","34","248","12.2","2.6","286.795","17.998","254.733","243.48"
"12","14","12","61","237","13.9","2.6","320.339","21.056","280.554","268.602"
"12","14","13","56","276","15","4.6","378.751","21.949","330.296","316.931"
"12","14","14","18","135","14.4","6.2","145.777","16.218","130.437","122.235"
"12","14","15","176","79","13.9","6.7","207.803","16.37","182.994","173.566"
"12","14","16","125","17","13.3","3.1","83.824","14.148","71.187","64.255"
"12","14","17","0","0","12.8","4.6","0","12.8","0","0"
"12","14","18","0","0","12.2","3.6","0","12.2","0","0"
"12","14","19","0","0","11.1","2.1","0","11.1","0","0"
"12","14","20","0","0","11.1","1.5","0","11.1","0","0"
"12","14","21","0","0","9.4","1.5","0","9.4","0","0"
"12","14","22","0","0","10","1.5","0","10","0","0"
"12","14","23","0","0","8.3","2.1","0","8.3","0","0"
"12","15","0","0","0","8.3","0","0","8.3","0","0"
"12","15","1","0","0","7.2","1.5","0","7.2","0","0"
"12","15","2","0","0","6.7","2.1","0","6.7","0","0"
"12","15","3","0","0","5.6","1.5","0","5.6","0","0"
"12","15","4","0","0","7.2","1.5","0","7.2","0","0"
"12","15","5","0","0","6.7","2.1","0","6.7","0","0"
"12","15","6","0","0","6.7","2.1","0","6.7","0","0"
"12","15","7","131","11","7.2","1.5","75.971","7.536","65.479","58.663"
"12","15","8","516","47","7.8","0","365.348","20.822","310.472","297.68"
"12","15","9","652","53","10","0","560.697","32.136","461.779","444.274"
"12","15","10","458","127","10.6","2.1","568.637","25.72","486.4","468.055"
"12","15","11","765","95","10","2.6","847.282","30.925","707.787","680.954"
"12","15","12","566","151","10.6","2.6","733.416","29.519","616.946","593.798"
"12","15","13","610","125","11.1","0","712.569","40.379","567.515","546.254"
"12","15","14","571","100","11.1","1.5","577.674","28.592","485.266","466.96"
"12","15","15","202","83","11.7","0","228.775","23.908","194.491","184.783"
"12","15","16","48","19","11.7","2.6","48.203","11.75","42.265","35.909"
"12","15","17","0","0","11.7","1.5","0","11.7","0","0"
"12","15","18","0","0","11.1","0","0","11.1","0","0"
"12","15","19","0","0","10","2.1","0","10","0","0"
"12","15","20","0","0","8.9","2.1","0","8.9","0","0"
"12","15","21","0","0","10","0","0","10","0","0"
"12","15","22","0","0","10","4.1","0","10","0","0"
"12","15","23","0","0","10","2.6","0","10","0","0"
"12","16","0","0","0","8.9","1.5","0","8.9","0","0"
"12","16","1","0","0","9.4","0","0","9.4","0","0"
"12","16","2","0","0","8.3","0","0","8.3","0","0"
"12","16","3","0","0","7.8","1.5","0","7.8","0","0"
"12","16","4","0","0","8.3","2.1","0","8.3","0","0"
"12","16","5","0","0","8.3","2.1","0","8.3","0","0"
"12","16","6","0","0","7.8","1.5","0","7.8","0","0"
"12","16","7","96","10","8.3","2.1","60.598","8.05","52.442","45.886"
"12","16","8","19","43","8.9","2.1","51.289","8.443","47.153","40.701"
"12","16","9","220","190","10","2.6","398.118","18.442","351.389","337.4"
"12","16","10","367","149","10.6","2.1","517.706","23.874","446.787","429.784"
"12","16","11","259","198","10","1.5","487.033","24.248","420.121","403.992"
"12","16","12","352","148","10.6","2.1","531.754","24.527","458.073","440.693"
"12","16","13","591","127","11.1","0","698.571","38.724","561.049","540.028"
"12","16","14","630","77","11.7","2.6","595.815","26.847","504.478","485.502"
"12","16","15","445","56","11.7","1.5","352.59","22.395","299.744","287.257"
"12","16","16","80","20","11.1","1.5","62.707","12.272","54.221","47.63"
"12","16","17","0","0","11.1","0","0","11.1","0","0"
"12","16","18","0","0","11.1","0","0","11.1","0","0"
"12","16","19","0","0","11.1","1.5","0","11.1","0","0"
"12","16","20","0","0","10.6","1.5","0","10.6","0","0"
"12","16","21","0","0","10.6","0","0","10.6","0","0"
"12","16","22","0","0","10.6","0","0","10.6","0","0"
"12","16","23","0","0","10.6","0","0","10.6","0","0"
"12","17","0","0","0","10.6","1.5","0","10.6","0","0"
"12","17","1","0","0","11.1","0","0","11.1","0","0"
"12","17","2","0","0","11.1","0","0","11.1","0","0"
"12","17","3","0","0","11.1","0","0","11.1","0","0"
"12","17","4","0","0","11.1","1.5","0","11.1","0","0"
"12","17","5","0","0","10.6","0","0","10.6","0","0"
"12","17","6","0","0","10.6","0","0","10.6","0","0"
"12","17","7","8","13","10.6","1.5","14.528","9.008","13.115","7.31"
"12","17","8","0","45","10.6","1.5","39.717","9.563","36.635","30.388"
"12","17","9","18","160","11.1","1.5","180.043","14.446","162.387","153.452"
"12","17","10","45","161","11.7","1.5","208.521","16.497","186.392","176.882"
"12","17","11","126","222","11.7","1.5","377.91","21.57","330.138","316.778"
"12","17","12","0","147","12.2","0","137.061","19.209","121.081","113.088"
"12","17","13","0","131","12.2","2.6","121.715","13.874","110.149","102.395"
"12","17","14","0","82","11.7","2.1","73.234","12.113","66.796","59.953"
"12","17","15","0","55","11.1","4.6","49.314","10.773","45.246","38.832"
"12","17","16","0","12","10","8.8","10.379","9.207","9.589","3.849"
"12","17","17","0","0","10","3.1","0","10","0","0"
"12","17","18","0","0","10.6","2.1","0","10.6","0","0"
"12","17","19","0","0","10.6","0","0","10.6","0","0"
"12","17","20","0","0","10.6","7.2","0","10.6","0","0"
"12","17","21","0","0","10.6","6.7","0","10.6","0","0"
"12","17","22","0","0","10.6","4.1","0","10.6","0","0"
"12","17","23","0","0","10","3.1","0","10","0","0"
"12","18","0","0","0","10.6","4.1","0","10.6","0","0"
"12","18","1","0","0","10","2.6","0","10","0","0"
"12","18","2","0","0","10","0","0","10","0","0"
"12","18","3","0","0","10.6","3.6","0","10.6","0","0"
"12","18","4","0","0","10.6","3.1","0","10.6","0","0"
"12","18","5","0","0","10","2.6","0","10","0","0"
"12","18","6","0","0","10.6","2.1","0","10.6","0","0"
"12","18","7","4","11","10","0","11.231","6.389","10.342","4.589"
"12","18","8","24","52","11.1","1.5","65.254","10.839","59.36","52.666"
"12","18","9","162","141","11.1","0","285.286","20.869","248.962","237.862"
"12","18","10","555","130","11.7","1.5","653.344","29.653","548.389","527.835"
"12","18","11","587","125","13.3","4.6","725.524","27.896","614.986","591.915"
"12","18","12","620","129","13.3","3.6","765.004","30.608","640.133","616.072"
"12","18","13","373","163","13.9","3.6","529.051","26.069","452.056","434.878"
"12","18","14","585","87","15","4.1","575.51","27.098","486.885","468.523"
"12","18","15","402","62","14.4","4.6","335.452","20.921","287.569","275.422"
"12","18","16","77","20","13.9","4.1","61.739","14.421","52.958","46.392"
"12","18","17","0","0","14.4","6.7","0","14.4","0","0"
"12","18","18","0","0","13.9","7.2","0","13.9","0","0"
"12","18","19","0","0","13.3","11.3","0","13.3","0","0"
"12","18","20","0","0","12.8","12.4","0","12.8","0","0"
"12","18","21","0","0","12.8","11.3","0","12.8","0","0"
"12","18","22","0","0","12.2","9.8","0","12.2","0","0"
"12","18","23","0","0","12.2","4.6","0","12.2","0","0"
"12","19","0","0","0","11.7","3.1","0","11.7","0","0"
"12","19","1","0","0","11.7","5.2","0","11.7","0","0"
"12","19","2","0","0","11.7","6.2","0","11.7","0","0"
"12","19","3","0","0","11.7","4.1","0","11.7","0","0"
"12","19","4","0","0","11.7","5.2","0","11.7","0","0"
"12","19","5","0","0","10.6","4.1","0","10.6","0","0"
"12","19","6","0","0","8.9","3.1","0","8.9","0","0"
"12","19","7","101","9","7.8","3.1","60.041","7.605","51.797","45.254"
"12","19","8","492","42","10.6","1.5","342.471","18.842","293.208","280.904"
"12","19","9","688","60","12.2","0","591.854","35.088","480.258","462.124"
"12","19","10","788","73","12.8","0","783.088","43.299","613.926","590.896"
"12","19","11","826","80","13.9","1.5","883.219","39.748","706.29","679.521"
"12","19","12","787","80","14.4","1.5","853.325","39.775","682.378","656.605"
"12","19","13","801","75","15","1.5","814.239","39.205","652.21","627.666"
"12","19","14","725","64","14.4","2.1","648.859","32.241","535.225","515.151"
"12","19","15","559","47","15","3.6","410.406","24.247","345.434","331.622"
"12","19","16","185","18","13.9","1.5","115.448","16.92","96.48","89.021"
"12","19","17","0","0","12.8","0","0","12.8","0","0"
"12","19","18","0","0","11.1","2.6","0","11.1","0","0"
"12","19","19","0","0","10.6","0","0","10.6","0","0"
"12","19","20","0","0","10.6","1.5","0","10.6","0","0"
"12","19","21","0","0","10","0","0","10","0","0"
"12","19","22","0","0","9.4","2.1","0","9.4","0","0"
"12","19","23","0","0","10","0","0","10","0","0"
"12","20","0","0","0","8.9","1.5","0","8.9","0","0"
"12","20","1","0","0","8.9","0","0","8.9","0","0"
"12","20","2","0","0","8.9","1.5","0","8.9","0","0"
"12","20","3","0","0","8.3","0","0","8.3","0","0"
"12","20","4","0","0","6.1","1.5","0","6.1","0","0"
"12","20","5","0","0","6.7","0","0","6.7","0","0"
"12","20","6","0","0","7.8","1.5","0","7.8","0","0"
"12","20","7","58","10","7.2","2.6","41.77","6.675","36.669","30.421"
"12","20","8","34","68","8.3","0","93.089","9.245","85.27","78.046"
"12","20","9","23","141","10","0","159.398","14.842","143.456","134.96"
"12","20","10","0","170","11.1","1.5","166.909","14.568","150.58","141.92"
"12","20","11","0","142","12.8","8.2","131.979","13.869","119.44","111.483"
"12","20","12","60","228","13.9","7.7","307.623","17.661","273.637","261.874"
"12","20","13","108","213","13.9","6.2","331.767","18.845","293.384","281.075"
"12","20","14","34","138","13.9","6.7","173.772","16.019","155.561","146.785"
"12","20","15","76","78","13.3","5.7","137.899","14.792","123.048","115.012"
"12","20","16","8","17","12.8","6.2","18.391","12.086","16.486","10.62"
"12","20","17","0","0","12.2","5.7","0","12.2","0","0"
"12","20","18","0","0","11.1","4.6","0","11.1","0","0"
"12","20","19","0","0","10","5.2","0","10","0","0"
"12","20","20","0","0","10","3.6","0","10","0","0"
"12","20","21","0","0","10","2.6","0","10","0","0"
"12","20","22","0","0","9.4","0","0","9.4","0","0"
"12","20","23","0","0","9.4","3.6","0","9.4","0","0"
"12","21","0","0","0","9.4","2.6","0","9.4","0","0"
"12","21","1","0","0","9.4","3.1","0","9.4","0","0"
"12","21","2","0","0","10","7.7","0","10","0","0"
"12","21","3","0","0","9.4","6.2","0","9.4","0","0"
"12","21","4","0","0","9.4","4.1","0","9.4","0","0"
"12","21","5","0","0","8.9","4.1","0","8.9","0","0"
"12","21","6","0","0","7.8","3.1","0","7.8","0","0"
"12","21","7","26","9","8.3","6.2","22.685","7.467","20.065","14.132"
"12","21","8","273","57","8.9","3.1","237.21","12.947","209.862","199.771"
"12","21","9","410","95","9.4","3.1","431.258","18.674","378.887","364.061"
"12","21","10","513","116","10.6","3.6","598.676","23.628","517.006","497.587"
"12","21","11","398","137","12.2","6.7","557.283","20.943","488.064","469.661"
"12","21","12","498","163","12.2","8.2","685.488","21.68","598.359","575.93"
"12","21","13","565","118","12.8","5.7","667.957","24.63","574.487","552.965"
"12","21","14","473","96","13.3","8.2","496.285","20.129","433.997","417.416"
"12","21","15","123","90","13.3","6.2","182.814","15.897","161.974","153.048"
"12","21","16","81","21","12.2","6.2","65.33","12.351","56.604","49.965"
"12","21","17","0","0","12.2","8.8","0","12.2","0","0"
"12","21","18","0","0","11.7","7.7","0","11.7","0","0"
"12","21","19","0","0","11.1","9.3","0","11.1","0","0"
"12","21","20","0","0","11.1","12.4","0","11.1","0","0"
"12","21","21","0","0","10.6","16","0","10.6","0","0"
"12","21","22","0","0","10.6","16","0","10.6","0","0"
"12","21","23","0","0","10","14.9","0","10","0","0"
"12","22","0","0","0","10","14.4","0","10","0","0"
"12","22","1","0","0","10","15.5","0","10","0","0"
"12","22","2","0","0","9.4","14.9","0","9.4","0","0"
"12","22","3","0","0","8.9","12.9","0","8.9","0","0"
"12","22","4","0","0","8.9","16.5","0","8.9","0","0"
"12","22","5","0","0","8.9","14.9","0","8.9","0","0"
"12","22","6","0","0","8.9","12.4","0","8.9","0","0"
"12","22","7","145","7","8.9","14.4","71.746","8.948","60.514","53.797"
"12","22","8","573","35","9.4","11.8","371.282","12.901","325.412","312.19"
"12","22","9","764","49","9.4","11.8","629.249","16.027","558.227","537.311"
"12","22","10","842","60","10","9.8","801.213","19.945","703.43","676.781"
"12","22","11","860","65","11.1","9.3","884.162","22.661","768.012","738.582"
"12","22","12","704","70","11.7","10.3","763.693","21.024","668.544","643.338"
"12","22","13","802","63","12.2","5.7","792.262","26.381","675.593","650.098"
"12","22","14","763","52","12.8","4.1","664.512","27.369","561.131","540.107"
"12","22","15","551","40","13.3","5.2","396.046","20.608","339.051","325.428"
"12","22","16","240","17","11.7","2.6","137.194","14.541","115.244","107.38"
"12","22","17","0","0","11.1","0","0","11.1","0","0"
"12","22","18","0","0","10","2.1","0","10","0","0"
"12","22","19","0","0","9.4","0","0","9.4","0","0"
"12","22","20","0","0","7.8","2.1","0","7.8","0","0"
"12","22","21","0","0","8.3","0","0","8.3","0","0"
"12","22","22","0","0","6.7","2.1","0","6.7","0","0"
"12","22","23","0","0","6.7","0","0","6.7","0","0"
"12","23","0","0","0","6.7","0","0","6.7","0","0"
"12","23","1","0","0","5.6","0","0","5.6","0","0"
"12","23","2","0","0","4.4","0","0","4.4","0","0"
"12","23","3","0","0","3.3","1.5","0","3.3","0","0"
"12","23","4","0","0","5","0","0","5","0","0"
"12","23","5","0","0","3.9","0","0","3.9","0","0"
"12","23","6","0","0","3.9","1.5","0","3.9","0","0"
"12","23","7","154","7","5","1.5","74.913","5.525","64.004","57.218"
"12","23","8","586","33","7.2","1.5","374.769","16.48","322.992","309.84"
"12","23","9","773","47","8.9","0","625.459","33.304","511.491","492.268"
"12","23","10","854","57","10","1.5","806.569","33.47","664.131","639.105"
"12","23","11","889","63","9.4","1.5","907.786","36.26","738.673","710.523"
"12","23","12","893","64","10.6","2.1","921.187","35.712","751.738","723.023"
"12","23","13","867","60","11.1","2.1","845.46","34.343","693.798","667.551"
"12","23","14","676","88","11.7","0","649.337","39.645","516.699","497.291"
"12","23","15","657","37","13.9","4.6","455.87","23.011","385.682","370.645"
"12","23","16","295","16","13.3","6.2","156.21","15.385","129.981","121.79"
"12","23","17","0","0","12.8","5.2","0","12.8","0","0"
"12","23","18","0","0","11.7","0","0","11.7","0","0"
"12","23","19","0","0","11.1","2.1","0","11.1","0","0"
"12","23","20","0","0","11.1","3.6","0","11.1","0","0"
"12","23","21","0","0","11.1","3.1","0","11.1","0","0"
"12","23","22","0","0","11.7","1.5","0","11.7","0","0"
"12","23","23","0","0","10.6","2.1","0","10.6","0","0"
"12","24","0","0","0","10.6","4.1","0","10.6","0","0"
"12","24","1","0","0","8.9","3.6","0","8.9","0","0"
"12","24","2","0","0","10.6","4.6","0","10.6","0","0"
"12","24","3","0","0","10","4.6","0","10","0","0"
"12","24","4","0","0","8.9","2.6","0","8.9","0","0"
"12","24","5","0","0","8.3","2.1","0","8.3","0","0"
"12","24","6","0","0","9.4","4.1","0","9.4","0","0"
"12","24","7","44","8","9.4","2.6","32.464","8.787","28.262","22.174"
"12","24","8","382","50","10","4.1","288.985","14.827","252.33","241.141"
"12","24","9","605","74","10.6","3.6","549.818","22.208","474.545","456.607"
"12","24","10","543","134","12.2","8.8","645.283","20.679","564.918","543.754"
"12","24","11","569","156","12.2","8.2","737.147","22.511","640.879","616.788"
"12","24","12","736","111","13.3","8.2","851.766","25.374","730.717","702.91"
"12","24","13","621","142","13.3","9.3","739.7","22.977","641.164","617.062"
"12","24","14","649","80","13.3","9.3","619.988","21.281","539.092","518.878"
"12","24","15","474","58","12.8","8.2","378.009","17.856","328.657","315.34"
"12","24","16","124","22","12.2","8.2","94.255","12.897","81.25","74.11"
"12","24","17","0","0","11.7","8.2","0","11.7","0","0"
"12","24","18","0","0","11.7","8.2","0","11.7","0","0"
"12","24","19","0","0","11.7","7.7","0","11.7","0","0"
"12","24","20","0","0","11.7","9.3","0","11.7","0","0"
"12","24","21","0","0","11.1","9.3","0","11.1","0","0"
"12","24","22","0","0","11.1","8.8","0","11.1","0","0"
"12","24","23","0","0","10.6","7.7","0","10.6","0","0"
"12","25","0","0","0","10.6","8.2","0","10.6","0","0"
"12","25","1","0","0","10.6","8.2","0","10.6","0","0"
"12","25","2","0","0","10","9.3","0","10","0","0"
"12","25","3","0","0","10.6","9.8","0","10.6","0","0"
"12","25","4","0","0","10","10.8","0","10","0","0"
"12","25","5","0","0","9.4","3.1","0","9.4","0","0"
"12","25","6","0","0","8.9","2.1","0","8.9","0","0"
"12","25","7","141","7","8.9","7.2","69.648","8.973","58.675","51.995"
"12","25","8","574","34","10","5.2","367.784","15.804","317.79","304.787"
"12","25","9","767","48","10","5.2","620.791","21.115","537.846","517.678"
"12","25","10","851","59","11.1","5.2","805.581","26.131","687.121","661.151"
"12","25","11","887","65","11.7","6.7","908.325","26.457","775.066","745.323"
"12","25","12","891","66","11.7","6.2","922.639","27.573","783.265","753.157"
"12","25","13","867","62","12.2","7.7","849.635","24.915","729.573","701.816"
"12","25","14","801","52","11.7","6.7","689.251","22.9","594.462","572.183"
"12","25","15","656","39","12.2","6.7","460.114","19.443","396.027","380.666"
"12","25","16","295","17","11.7","6.2","158.424","13.812","132.962","124.704"
"12","25","17","0","0","10.6","3.6","0","10.6","0","0"
"12","25","18","0","0","9.4","1.5","0","9.4","0","0"
"12","25","19","0","0","8.9","0","0","8.9","0","0"
"12","25","20","0","0","7.2","1.5","0","7.2","0","0"
"12","25","21","0","0","7.2","2.1","0","7.2","0","0"
"12","25","22","0","0","7.8","1.5","0","7.8","0","0"
"12","25","23","0","0","6.7","0","0","6.7","0","0"
"12","26","0","0","0","6.1","0","0","6.1","0","0"
"12","26","1","0","0","5","1.5","0","5","0","0"
"12","26","2","0","0","3.3","0","0","3.3","0","0"
"12","26","3","0","0","3.3","0","0","3.3","0","0"
"12","26","4","0","0","2.8","0","0","2.8","0","0"
"12","26","5","0","0","3.3","1.5","0","3.3","0","0"
"12","26","6","0","0","3.3","2.1","0","3.3","0","0"
"12","26","7","24","8","4.4","1.5","20.263","3.318","18.198","12.3"
