Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 11/07  08:00:00,349979097.676755,162391262.859341,0.0,57896985.8532643,0.0,117654442.676147,12006021.9491793,30384.3388235294,3972862.58256385,0.0,3972862.58256385 
 11/07  09:00:00,520052824.857733,80579042.631175,0.0,173690957.559793,0.0,253451924.59276,12300515.7351817,30384.3388235294,7878096.16603678,0.0,7878096.16603678 
 11/07  10:00:00,435978740.644456,24657497.8411696,2183471.49704184,173690957.559793,0.0,223397067.449903,12019361.9577256,30384.3388235294,3975774.55344963,0.0,3975774.55344963 
 11/07  11:00:00,429039018.975812,17955830.5209249,8521376.45670781,173690957.559793,0.0,216461331.186166,12379138.9133964,30384.3388235294,7878625.48664524,0.0,7878625.48664524 
 11/07  12:00:00,440152556.579915,14387596.7783514,15449457.546354,173690957.559793,0.0,223397067.449903,13197092.9066906,30384.3388235294,7881290.05599479,0.0,7881290.05599479 
 11/07  13:00:00,445794540.192816,13090139.9835349,24769336.1326789,173690957.559793,0.0,221437412.824822,12776309.3531634,30384.3388235294,11790209.0195886,0.0,11790209.0195886 
 11/07  14:00:00,457091472.906538,6207382.52506659,35386622.764571,173690957.559793,0.0,229176847.669683,12599278.0486005,30384.3388235294,7883842.17109101,0.0,7883842.17109101 
 11/07  15:00:00,442581013.167449,1296630.38660757,38810473.3023167,173690957.559793,0.0,216461331.186166,12291236.3937413,30384.3388235294,7878020.41959872,0.0,7878020.41959872 
 11/07  16:00:00,441806924.596745,3723758.06312754,35571042.7024773,173690957.559793,0.0,216461331.186166,12329450.746357,30384.3388235294,3974613.56032221,0.0,3974613.56032221 
 11/07  17:00:00,461009481.541522,19775414.8413159,28015735.7533684,173690957.559793,0.0,226864935.581771,12632053.4664499,30384.3388235294,7879950.54112484,0.0,7879950.54112484 
 11/07  18:00:00,494780823.548093,46588747.281521,20801177.7908673,135092966.99095,53294400.,226061237.000646,12911910.1452848,30384.3388235294,7876847.90979887,0.0,7876847.90979887 
 11/07  19:00:00,382937408.539292,73569697.1756427,17876484.4195378,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,3973038.80659228,0.0,3973038.80659228 
 11/07  20:00:00,382729061.609616,86398311.9895639,14087171.027589,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,3972010.42375473,0.0,3972010.42375473 
 11/07  21:00:00,342042862.05539,109751054.140493,7945215.17569854,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972376.51588462,0.0,3972376.51588462 
 11/07  22:00:00,342207427.933649,120957942.96669,1526716.40358389,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/07  23:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3970721.52512894,0.0,3970721.52512894 
 11/07  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/08  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/08  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970723.83533108,0.0,3970723.83533108 
 11/08  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/08  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970725.30897622,0.0,3970725.30897622 
 11/08  05:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/08  06:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971136.13540109,0.0,3971136.13540109 
 11/08  07:00:00,329193296.573424,179793636.991003,5338676.87231118,19298995.2844214,35529600.,77195981.1376857,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/08  08:00:00,351171808.359694,154821368.745487,8762604.79679246,57896985.8532643,0.0,117654442.676147,12006021.9491793,30384.3388235294,3972448.03737543,0.0,3972448.03737543 
 11/08  09:00:00,545830814.118225,84657047.0318001,21590022.3980098,173690957.559793,0.0,253451924.59276,12410478.1970384,30384.3388235294,7878342.47855039,0.0,7878342.47855039 
 11/08  10:00:00,505879542.111114,72930473.6827672,23781800.2447292,173690957.559793,0.0,223397067.449903,12048858.8350984,30384.3388235294,7878518.38135307,0.0,7878518.38135307 
 11/08  11:00:00,490633955.570041,66907710.474613,21537550.0614651,173690957.559793,0.0,216461331.186166,12006021.9491793,30384.3388235294,3975825.44211181,0.0,3975825.44211181 
 11/08  12:00:00,493328592.621936,61367154.5104661,22624255.2010258,173690957.559793,0.0,223397067.449903,12218773.561925,30384.3388235294,7881078.22880655,0.0,7881078.22880655 
 11/08  13:00:00,501842536.459408,70964391.3920974,23280216.8289511,173690957.559793,0.0,221437412.824822,12439173.5149207,30384.3388235294,11790191.3909299,0.0,11790191.3909299 
 11/08  14:00:00,492411451.325724,59361695.3968725,17660344.2640355,173690957.559793,0.0,229176847.669683,12491222.0965164,30384.3388235294,7883312.64262942,0.0,7883312.64262942 
 11/08  15:00:00,474662474.674019,59868508.0563346,12423788.8207169,173690957.559793,0.0,216461331.186166,12187504.7121841,30384.3388235294,7879597.70927623,0.0,7879597.70927623 
 11/08  16:00:00,472776228.850928,58438610.2915218,11950413.2363578,173690957.559793,0.0,216461331.186166,12204532.2382651,30384.3388235294,7877137.98741814,0.0,7877137.98741814 
 11/08  17:00:00,490760854.488192,65382419.1636741,12280834.255853,173690957.559793,0.0,226864935.581771,12511323.5882774,30384.3388235294,7879998.92505826,0.0,7879998.92505826 
 11/08  18:00:00,518207705.40592,78473218.2980203,12437503.7656192,135092966.99095,53294400.,226061237.000646,12817995.01186,30384.3388235294,3973973.68951388,0.0,3973973.68951388 
 11/08  19:00:00,401585020.530647,98525038.5757348,11568755.0108007,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,3973162.33221855,0.0,3973162.33221855 
 11/08  20:00:00,399982432.020277,106744875.82377,10993977.6040435,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,3972192.28176272,0.0,3972192.28176272 
 11/08  21:00:00,361080143.703816,126340782.037507,10392768.9271104,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972544.29826463,0.0,3972544.29826463 
 11/08  22:00:00,360021654.020791,129844492.859578,10454392.5978391,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/08  23:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3970885.77398619,0.0,3970885.77398619 
 11/08  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/09  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970726.94854245,0.0,3970726.94854245 
 11/09  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/09  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970727.08803271,0.0,3970727.08803271 
 11/09  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/09  05:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/09  06:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971143.24182891,0.0,3971143.24182891 
 11/09  07:00:00,325325242.205271,181264259.495161,0.0,19298995.2844214,35529600.,77195981.1376857,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/09  08:00:00,331296503.986621,141146666.829148,2562002.34005828,57896985.8532643,0.0,117654442.676147,12006021.9491793,30384.3388235294,3971711.98842419,0.0,3971711.98842419 
 11/09  09:00:00,523959452.787022,74869432.0564061,9505870.60739922,173690957.559793,0.0,253451924.59276,12410883.6318397,30384.3388235294,7877779.31000679,0.0,7877779.31000679 
 11/09  10:00:00,495979893.946804,68615590.155514,18202653.7325626,173690957.559793,0.0,223397067.449903,12043240.710208,30384.3388235294,7879025.08806425,0.0,7879025.08806425 
 11/09  11:00:00,483092321.086581,55037847.8053911,25865778.2472271,173690957.559793,0.0,216461331.186166,12006021.9491793,30384.3388235294,7878987.0009697,0.0,7878987.0009697 
 11/09  12:00:00,484446469.568075,45804240.9267653,29301052.3781151,173690957.559793,0.0,223397067.449903,12222766.9146752,30384.3388235294,7881282.33091198,0.0,7881282.33091198 
 11/09  13:00:00,458993163.089615,21815031.764404,29547842.5771544,173690957.559793,0.0,221437412.824822,12471534.024618,30384.3388235294,7885257.59063629,0.0,7885257.59063629 
 11/09  14:00:00,452091508.268218,4015505.21052622,32597697.4513658,173690957.559793,0.0,229176847.669683,12580116.0380269,30384.3388235294,11789860.6693586,0.0,11789860.6693586 
 11/09  15:00:00,444697798.901187,8601447.12275738,33628746.3470185,173690957.559793,0.0,216461331.186166,12284932.3466277,30384.3388235294,3975202.16752813,0.0,3975202.16752813 
 11/09  16:00:00,447930602.732941,11796487.5780822,33659451.252258,173690957.559793,0.0,216461331.186166,12291990.8178177,30384.3388235294,7877130.48958699,0.0,7877130.48958699 
 11/09  17:00:00,478848187.752776,33640636.699347,32023767.0466759,173690957.559793,0.0,226864935.581771,12597506.5263651,30384.3388235294,7881557.9437823,0.0,7881557.9437823 
 11/09  18:00:00,510216501.614646,54421089.9242293,28419505.7099021,135092966.99095,53294400.,226061237.000646,12896917.6500948,30384.3388235294,3973537.23289774,0.0,3973537.23289774 
 11/09  19:00:00,391617806.476854,77059533.3311816,23067046.2015616,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,3973259.30861187,0.0,3973259.30861187 
 11/09  20:00:00,387464883.727837,84190804.2193309,21030500.9160432,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,3972207.45606452,0.0,3972207.45606452 
 11/09  21:00:00,347732721.279313,102352008.955422,21034119.5846927,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972435.35133974,0.0,3972435.35133974 
 11/09  22:00:00,351040910.998383,108936977.428682,22381165.006327,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,3971139.47262321,0.0,3971139.47262321 
 11/09  23:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/09  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970718.54945373,0.0,3970718.54945373 
 11/10  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/10  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/10  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970723.02193062,0.0,3970723.02193062 
 11/10  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/10  05:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970725.56857541,0.0,3970725.56857541 
 11/10  06:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/10  07:00:00,310624801.817547,166563819.107437,0.0,19298995.2844214,35529600.,77195981.1376857,12006021.9491793,30384.3388235294,3971019.62054537,0.0,3971019.62054537 
 11/10  08:00:00,339332224.238527,149082407.397627,2661982.02348579,57896985.8532643,0.0,117654442.676147,12006021.9491793,30384.3388235294,3972549.65155036,0.0,3972549.65155036 
 11/10  09:00:00,532248177.824938,86374541.3743102,6270755.73034462,173690957.559793,0.0,253451924.59276,12429614.2289068,30384.3388235294,3975261.28245035,0.0,3975261.28245035 
 11/10  10:00:00,492991372.324429,77472874.2067745,6333110.41819168,173690957.559793,0.0,223397067.449903,12066978.350943,30384.3388235294,7878777.99454701,0.0,7878777.99454701 
 11/10  11:00:00,481883552.689398,64302754.4937487,15390986.5411625,173690957.559793,0.0,216461331.186166,12007138.5697042,30384.3388235294,7879316.16031133,0.0,7879316.16031133 
 11/10  12:00:00,471988855.697569,32948802.8208754,29674273.5317325,173690957.559793,0.0,223397067.449903,12247369.9964415,30384.3388235294,7880681.60978285,0.0,7880681.60978285 
 11/10  13:00:00,476674601.645007,22004105.0193343,47031101.5351474,173690957.559793,0.0,221437412.824822,12480640.3670869,30384.3388235294,7884186.9372703,0.0,7884186.9372703 
 11/10  14:00:00,468324896.840144,2907527.00586256,49937405.6666838,173690957.559793,0.0,229176847.669683,12581774.5992981,30384.3388235294,11790753.7854091,0.0,11790753.7854091 
 11/10  15:00:00,453273246.731799,2561049.0385503,48204680.6114205,173690957.559793,0.0,216461331.186166,12324843.9970448,30384.3388235294,7877919.86849421,0.0,7877919.86849421 
 11/10  16:00:00,456662298.667942,4004572.37829679,50092086.8261661,173690957.559793,0.0,216461331.186166,12382966.3786958,30384.3388235294,3974658.38695228,0.0,3974658.38695228 
 11/10  17:00:00,477789997.063201,11758059.1221195,43863759.5504577,173690957.559793,8882400.,226864935.581771,12699500.9102358,30384.3388235294,7881127.88631575,0.0,7881127.88631575 
 11/10  18:00:00,505832166.981671,39134685.0786457,39251734.4350034,135092966.99095,53294400.,226061237.000646,12966759.1376015,30384.3388235294,3973903.94114199,0.0,3973903.94114199 
 11/10  19:00:00,392204980.92478,66981333.1084539,33732420.8722151,96494976.4221072,53294400.,129665444.234001,12006021.9491793,30384.3388235294,7874722.29694502,0.0,7874722.29694502 
 11/10  20:00:00,389958382.045863,76445085.8746859,31269717.5787143,96494976.4221072,53294400.,120417795.882353,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 11/10  21:00:00,347678180.034695,95474819.4668659,27856767.8286303,57896985.8532643,53294400.,101118800.597931,12006021.9491793,30384.3388235294,3972271.35871584,0.0,3972271.35871584 
 11/10  22:00:00,346495174.002233,104790199.108588,21982206.3302702,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,3971245.74973051,0.0,3971245.74973051 
 11/10  23:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 11/10  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970719.51093555,0.0,3970719.51093555 
 11/11  01:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  02:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970591.8954147,0.0,3970591.8954147 
 11/11  03:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  04:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  05:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970714.79608559,0.0,3970714.79608559 
 11/11  06:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  07:00:00,103106467.834299,0.0,0.0,9649497.64221072,35529600.,57896985.8532643,0.0,30384.3388235294,3970589.34532107,0.0,3970589.34532107 
 11/11  08:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  09:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  10:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3970592.37557986,0.0,3970592.37557986 
 11/11  11:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  12:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3970868.50181222,0.0,3970868.50181222 
 11/11  13:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  14:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3971298.26279182,0.0,3971298.26279182 
 11/11  15:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  16:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3970591.58908382,0.0,3970591.58908382 
 11/11  17:00:00,76459267.8342986,0.0,0.0,9649497.64221072,8882400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  18:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  19:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970579.72698297,0.0,3970579.72698297 
 11/11  20:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  21:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970589.53488053,0.0,3970589.53488053 
 11/11  22:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  23:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/11  24:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970564.89883817,0.0,3970564.89883817 
 11/12  01:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/12  02:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970583.37492027,0.0,3970583.37492027 
 11/12  03:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/12  04:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 11/12  05:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970591.18498513,0.0,3970591.18498513 
